229.07565	8.4004354
231.15318	10.871692
803.00330	11.692703
694.11090	13.469178
815.35266	13.313907
117.43286	16.061954
802.57758	16.638288
502.67310	16.957569
617.66235	17.014530
617.66235	17.014530
888.25189	21.077723
888.25189	21.077723
756.82733	21.394466
756.82733	21.394466
754.36829	23.206972
688.33563	24.354475
782.15179	26.026815
828.00574	27.720575
79.790726	27.988419
79.790726	27.988419
926.33429	29.031416
179.33861	35.651310
249.48096	39.744507
249.48096	39.744507
360.20840	41.436203
457.18137	41.290138
547.44086	41.883347
311.30127	43.572578
798.81830	43.405231
461.33868	44.514889
905.67535	47.857941
252.11736	48.710304
91.646416	52.408703
561.29700	59.522400
249.94417	60.002102
85.118126	60.380371
204.71454	60.662884
179.32744	62.687984
165.00841	63.185616
206.14513	65.924095
491.09424	68.021210
248.97520	73.579811
213.35269	74.058006
195.14429	75.362076
360.51233	76.323029
75.000481	81.161095
217.75923	81.056602
670.92932	84.117516
396.30795	85.677124
398.48169	88.148064
196.01897	91.178520
757.70947	92.428726
527.37061	98.550110
81.883186	103.04223
1011.3124	105.04584
550.78204	110.88769
550.78204	110.88769
537.90881	112.97417
469.37717	113.64896
469.37717	113.64896
550.54529	113.37738
593.69653	113.66718
470.59216	115.87180
470.59216	115.87180
530.38538	116.24975
556.22607	121.94303
549.44385	129.11356
774.16357	136.16728
497.40253	137.69780
434.49759	146.60736
486.14389	149.65562
934.95502	150.48926
501.89484	151.35115
487.42532	153.07191
487.42532	153.07191
554.11554	156.94688
435.80792	156.80771
501.03232	156.48238
996.66412	166.46294
412.15222	169.99336
555.33624	170.31204
421.91214	172.51961
459.67142	173.99377
428.44025	175.13857
425.48193	176.51717
417.94342	178.41826
306.39008	179.73984
457.33380	182.74127
524.77466	183.07811
524.77466	183.07811
249.28357	185.55898
399.00494	186.69308
406.74457	186.65851
413.92502	191.12247
410.39481	191.52565
464.98184	191.93439
280.73862	193.35599
280.73862	193.35599
516.41870	193.96489
524.40344	198.71776
574.44647	203.53967
891.92529	203.56491
393.63370	203.83720
454.76895	203.70659
672.37708	203.94637
583.41492	204.79785
249.84135	209.64314
395.56207	209.86034
447.99060	225.41302
523.71014	226.54858
486.53735	230.79263
357.95801	231.28491
357.95801	231.28491
426.95105	234.17592
426.95105	234.17592
546.83386	235.07640
535.21246	240.41068
509.05630	241.39653
509.05630	241.39653
408.01611	243.06052
469.24997	244.67349
428.62628	246.09064
408.11716	246.56149
408.11716	246.56149
493.56448	250.87521
508.40714	259.33569
482.99695	260.82047
504.03693	264.24393
504.03693	264.24393
506.73849	266.07465
393.72913	273.53354
393.72913	273.53354
482.92905	274.43628
468.39642	276.55585
488.53271	279.27374
488.53271	279.27374
504.19479	281.89792
472.85770	282.73236
407.15240	283.05563
364.38095	284.77872
402.48236	285.23541
408.84879	285.53021
421.22937	287.08200
407.05814	287.60263
426.60562	288.36978
487.34311	288.63043
528.04205	288.35263
439.52069	292.97220
439.52069	292.97220
374.62155	297.86057
479.44196	298.11243
373.54712	300.21854
481.90756	300.47018
481.90756	300.47018
452.98721	303.01819
474.79404	305.93228
474.79404	305.93228
373.67526	306.81293
480.58997	311.51538
451.40152	313.44281
486.87466	314.98856
448.95276	318.10605
576.00232	322.20630
416.52277	337.47964
517.98273	354.66537
741.33337	359.43503
730.05798	361.09338
842.87433	375.71994
696.14880	382.80084
666.31458	388.24066
682.61133	388.73331
682.61133	388.73331
649.94568	392.02127
649.94568	392.02127
1021.1453	414.63089
794.31940	3.5265992
643.03564	5.4102311
192.89886	6.3838592
624.96906	6.8745675
664.68213	7.7298536
202.06448	7.9011245
835.90491	7.7686849
615.44495	8.6978416
846.65540	8.6601648
178.16325	10.542415
667.91187	10.938763
752.59930	13.538272
172.28683	14.670693
165.84818	15.154128
924.15601	15.828885
937.76849	16.667295
671.13818	17.699970
514.50934	18.669907
638.73846	20.038265
806.11505	20.204554
648.32965	20.657341
648.32965	20.657341
743.07898	21.054335
747.38062	21.143061
68.442268	22.048899
308.93332	23.271887
230.92758	24.009768
824.06366	24.682667
804.27405	25.437529
110.76632	27.360418
110.76632	27.360418
721.59650	27.674322
308.40955	27.958015
945.12988	28.177284
541.51740	28.947767
735.04425	30.863792
538.41693	31.583527
782.92664	31.565413
925.49774	31.565832
971.78070	31.974133
896.51709	32.972637
472.80759	33.881760
991.35736	33.965473
395.90646	36.246738
395.90646	36.246738
478.47330	35.747990
821.93054	36.317852
503.03058	39.464725
227.42169	39.878166
162.45285	41.163723
540.74896	42.821289
340.45743	46.000397
540.04724	45.874199
253.71352	46.287579
253.71352	46.287579
552.04645	46.870430
561.46301	48.143883
347.99567	48.376652
347.99567	48.376652
483.57999	48.908550
519.26587	49.304871
246.20506	50.754261
246.20506	50.754261
533.88385	50.383717
589.84943	50.278698
321.79227	51.566795
418.37915	51.370605
197.60600	52.375660
587.22546	52.765377
645.75824	52.696857
82.917465	53.175613
82.917465	53.175613
630.20331	52.943241
630.20331	52.943241
245.41321	53.496983
245.41321	53.496983
613.57147	54.857311
191.22292	56.386871
191.22292	56.386871
574.10065	56.923656
258.94583	57.389252
991.13641	57.345325
188.97723	59.081070
149.15031	61.532303
315.92090	61.288765
760.09906	63.841721
193.47389	64.756744
787.45648	66.593964
787.45648	66.593964
93.460121	66.883865
174.71822	66.799980
943.98883	67.115494
250.79610	67.443810
250.79610	67.443810
168.48181	68.384674
168.48181	68.384674
168.48181	68.384674
835.64105	69.428566
224.28798	70.548477
862.41766	71.041870
693.04004	71.525932
177.66451	72.327728
225.89508	73.281403
210.48691	75.590431
588.18890	77.270073
358.49857	78.860474
154.79112	81.783005
208.49432	82.789780
712.88635	83.174683
712.88635	83.174683
64.513382	83.390236
698.08508	83.445267
988.26385	83.384705
250.47641	84.290352
250.47641	84.290352
290.55188	84.630211
156.38675	84.983498
743.56628	85.413170
161.20731	86.564659
509.77939	88.282715
672.91565	91.021851
474.29172	96.479691
177.06647	97.344025
195.84407	98.804993
217.61427	100.22102
532.63391	103.05272
532.63391	103.05272
361.66843	105.50659
992.12738	106.18387
312.38892	106.31751
270.32159	114.12821
270.32159	114.12821
278.61600	115.01558
991.91296	116.58913
991.91296	116.58913
988.02802	119.37201
386.88962	121.98639
548.96686	122.56532
546.24048	124.08447
613.49939	124.12516
553.25079	126.15570
560.98657	127.49152
792.14349	129.50867
792.14349	129.50867
551.36469	130.79999
529.34418	135.97223
384.97363	137.46938
384.97363	137.46938
540.79706	139.06323
770.52240	140.12802
803.27637	142.87915
229.97604	143.90019
265.06805	145.76106
267.21609	148.59564
241.77821	148.88336
241.77821	148.88336
255.07835	152.03130
255.07835	152.03130
436.39334	152.74619
557.41461	153.77002
338.93658	153.87300
338.93658	153.87300
573.49646	153.92494
227.88972	155.37216
892.85791	155.94255
892.85791	155.94255
520.39606	157.20650
556.17108	159.62454
979.18555	160.91280
554.00592	163.69362
554.00592	163.69362
556.16052	166.57791
427.93658	168.24112
973.16272	168.33153
754.26184	169.37796
551.87366	170.46857
502.84348	171.43236
534.00403	172.65060
561.36218	173.08148
462.35236	173.70474
547.34875	175.79169
531.41418	177.51799
363.78125	178.64633
956.48169	178.99422
